user_id,faculty_id,course_name,loceq,start_date,end_date,start_time,end_time
23769,177,analysis,3142-clwa-2231,2018-04-26,2018-04-29,21:30:00,23:43:00
28779,177,analysis,3142-clwa-2219,2018-03-18,2018-03-31,13:30:00,17:59:00
22213,177,analysis,3146-clwa-6049,2018-02-04,2018-03-08,06:00:00,10:54:00
24361,177,analysis,3142-clwa-2059,2018-04-19,2018-04-20,02:00:00,05:27:00
21778,177,analysis,3142-clwa-2019,2018-03-09,2018-04-06,20:00:00,20:16:00
34794,177,analysis,3144-clwa-4051,2018-03-08,2018-04-25,23:00:00,23:13:00
22796,177,analysis,3146-clwa-6049,2018-02-14,2018-03-07,01:30:00,02:46:00
34334,177,analysis,3142-clwa-2019,2018-04-23,2018-04-30,10:30:00,11:53:00
4686,177,analysis,3144-clwa-4051,2018-03-25,2018-03-30,20:30:00,00:15:00
6089,177,analysis,3142-clwa-2059,2018-03-26,2018-04-15,22:00:00,00:54:00
30499,177,analysis,3144-clwa-4059,2018-03-25,2018-04-16,11:30:00,15:08:00
33149,177,analysis,3146-clwa-6131,2018-02-17,2018-02-19,01:00:00,05:43:00
30403,177,analysis,3143-clwa-3019,2018-02-10,2018-04-12,06:30:00,10:39:00
32875,177,analysis,3142-clwa-2051,2018-03-14,2018-04-23,03:30:00,08:00:00
26734,177,analysis,3144-clwa-4099,2018-03-08,2018-04-28,10:30:00,14:28:00
33633,177,analysis,3142-clwa-2019,2018-02-23,2018-04-25,14:30:00,15:14:00
15993,177,analysis,3146-clwa-6131,2018-03-26,2018-04-20,05:00:00,08:04:00
22927,177,analysis,3142-clwa-2051,2018-02-13,2018-04-14,03:30:00,04:08:00
29615,177,analysis,3142-clwa-2065,2018-02-01,2018-03-16,22:30:00,02:38:00
6042,177,analysis,3143-clwa-3019,2018-03-11,2018-03-15,10:30:00,12:27:00
12339,177,analysis,3142-clwa-2059,2018-04-04,2018-04-25,09:30:00,13:00:00
33066,177,analysis,3145-clwa-5051,2018-04-16,2018-04-26,14:00:00,18:54:00
12616,177,analysis,3142-clwa-2019,2018-02-13,2018-03-16,02:30:00,04:56:00
25249,177,analysis,3142-clwa-2219,2018-03-24,2018-04-09,02:30:00,07:16:00
5850,177,analysis,3145-clwa-5065,2018-04-20,2018-04-27,03:00:00,05:53:00
34504,177,analysis,3142-clwa-2231,2018-02-27,2018-03-06,02:30:00,03:05:00
10868,177,analysis,3142-clwa-2019,2018-04-13,2018-04-22,19:30:00,23:31:00
11093,177,analysis,3142-clwa-2219,2018-03-04,2018-03-21,03:30:00,07:15:00
7295,177,analysis,3143-clwa-3051,2018-02-21,2018-04-18,23:30:00,02:53:00
16099,177,analysis,3142-clwa-2051,2018-03-26,2018-04-02,21:00:00,00:40:00
7512,177,analysis,3142-clwa-2231,2018-04-25,2018-04-27,06:30:00,08:49:00
3811,177,analysis,3145-clwa-5219,2018-03-25,2018-04-19,03:00:00,04:23:00
7176,177,analysis,3142-clwa-2231,2018-02-14,2018-03-22,05:30:00,09:47:00
2539,177,analysis,3142-clwa-2019,2018-03-20,2018-04-08,06:00:00,09:45:00
36332,177,analysis,3142-clwa-2059,2018-04-24,2018-04-30,06:00:00,08:02:00
20126,177,analysis,3146-clwa-6131,2018-03-29,2018-04-22,10:00:00,12:58:00
13003,177,analysis,3144-clwa-4019,2018-03-14,2018-04-17,13:30:00,17:12:00
14023,177,analysis,3142-clwa-2219,2018-03-24,2018-04-22,14:30:00,15:38:00
30497,177,analysis,3142-clwa-2219,2018-02-26,2018-03-02,17:30:00,17:34:00
35038,177,analysis,3142-clwa-2099,2018-03-15,2018-03-21,19:30:00,22:02:00
22956,177,analysis,3142-clwa-2019,2018-04-03,2018-04-03,07:30:00,08:10:00
16326,177,analysis,3143-clwa-3231,2018-03-24,2018-04-12,21:00:00,01:27:00
32933,177,analysis,3142-clwa-2019,2018-03-06,2018-04-18,11:00:00,11:14:00
4950,177,analysis,3142-clwa-2019,2018-04-19,2018-04-23,21:00:00,21:51:00
23814,177,analysis,3146-clwa-6217,2018-03-09,2018-04-07,01:30:00,02:30:00
2306,177,analysis,3145-clwa-5065,2018-02-10,2018-03-31,22:30:00,02:20:00
690,177,analysis,3142-clwa-2019,2018-04-27,2018-04-28,08:00:00,10:32:00
33919,177,analysis,3142-clwa-2019,2018-02-17,2018-04-23,15:00:00,15:44:00
35638,177,analysis,3142-clwa-2231,2018-04-13,2018-04-22,00:00:00,02:58:00
32236,177,analysis,3142-clwa-2219,2018-02-18,2018-04-07,19:30:00,23:00:00
26406,177,analysis,3146-clwa-6217,2018-02-19,2018-03-15,20:30:00,22:19:00
27375,177,analysis,3143-clwa-3019,2018-02-21,2018-04-13,21:00:00,23:52:00
43,177,analysis,3142-clwa-2231,2018-04-02,2018-04-22,00:00:00,01:47:00
13339,177,analysis,3145-clwa-5019,2018-03-16,2018-04-01,23:30:00,02:50:00
18393,177,analysis,3142-clwa-2099,2018-04-02,2018-04-09,18:00:00,21:08:00
25820,177,analysis,3143-clwa-3051,2018-03-17,2018-04-10,05:00:00,08:17:00
12494,177,analysis,3142-clwa-2019,2018-04-29,2018-04-29,19:00:00,19:09:00
13941,177,analysis,3142-clwa-2219,2018-02-11,2018-02-15,00:00:00,04:26:00
9222,177,analysis,3142-clwa-2219,2018-03-18,2018-04-15,14:00:00,17:30:00
13584,177,analysis,3146-clwa-6217,2018-04-01,2018-04-03,17:00:00,19:25:00
27519,177,analysis,3142-clwa-2019,2018-02-14,2018-02-25,10:00:00,11:59:00
25908,177,analysis,3143-clwa-3019,2018-02-19,2018-03-23,03:00:00,07:00:00
18273,177,analysis,3142-clwa-2051,2018-02-18,2018-03-28,05:00:00,07:55:00
34104,177,analysis,3142-clwa-2051,2018-02-03,2018-02-28,07:30:00,09:42:00
11873,177,analysis,3146-clwa-6217,2018-02-26,2018-04-15,00:00:00,04:15:00
11815,177,analysis,3144-clwa-4219,2018-02-27,2018-03-30,05:30:00,06:53:00
34048,177,analysis,3145-clwa-5019,2018-04-24,2018-04-26,01:30:00,06:13:00
27010,177,analysis,3142-clwa-2209,2018-04-11,2018-04-22,11:30:00,11:48:00
user_id,faculty_id,course_name,loceq,start_date,end_date,start_time,end_time
30487,177,analysis,3142-clwa-2209,2018-03-17,2018-04-30,16:30:00,20:19:00
300,177,analysis,3142-clwa-2219,2018-03-17,2018-04-28,02:00:00,03:35:00
8808,177,analysis,3142-clwa-2099,2018-03-18,2018-04-12,04:00:00,07:33:00
20539,177,analysis,3142-clwa-2051,2018-02-26,2018-04-24,20:30:00,22:45:00
16669,177,analysis,3142-clwa-2099,2018-03-06,2018-04-15,05:30:00,09:56:00
698,177,analysis,3142-clwa-2231,2018-03-12,2018-04-28,19:00:00,19:14:00
6566,177,analysis,3142-clwa-2099,2018-02-21,2018-04-23,02:00:00,03:07:00
8641,177,analysis,3143-clwa-3209,2018-03-11,2018-03-24,21:00:00,21:20:00
19912,177,analysis,3142-clwa-2231,2018-04-20,2018-04-24,05:30:00,06:02:00
32524,177,analysis,3142-clwa-2051,2018-03-16,2018-04-02,09:00:00,12:52:00
33530,177,analysis,3142-clwa-2219,2018-03-25,2018-04-09,14:00:00,16:08:00
33620,177,analysis,3142-clwa-2209,2018-03-04,2018-03-13,21:00:00,23:29:00
5749,177,analysis,3142-clwa-2065,2018-04-18,2018-04-29,21:30:00,00:08:00
33822,177,analysis,3142-clwa-2099,2018-03-13,2018-03-29,07:30:00,09:52:00
31697,177,analysis,3144-clwa-4099,2018-04-08,2018-04-24,00:30:00,01:59:00
23603,177,analysis,3145-clwa-5039,2018-02-11,2018-02-11,08:30:00,10:44:00
12889,177,analysis,3146-clwa-6049,2018-03-24,2018-04-26,12:30:00,16:24:00
8906,177,analysis,3142-clwa-2231,2018-04-01,2018-04-19,09:00:00,10:21:00
2422,177,analysis,3142-clwa-2051,2018-04-29,2018-04-29,06:00:00,10:54:00
7079,177,analysis,3142-clwa-2219,2018-03-08,2018-03-29,11:00:00,13:42:00
20957,177,analysis,3142-clwa-2019,2018-04-28,2018-04-29,19:30:00,23:30:00
13815,177,analysis,3144-clwa-4065,2018-02-18,2018-03-11,01:00:00,01:50:00
4808,177,analysis,3142-clwa-2209,2018-03-27,2018-04-26,12:30:00,14:15:00
20000,177,analysis,3142-clwa-2209,2018-04-04,2018-04-05,06:00:00,07:32:00
2847,177,analysis,3142-clwa-2219,2018-02-13,2018-03-20,14:30:00,15:20:00
29040,177,analysis,3142-clwa-2065,2018-04-30,2018-04-30,12:30:00,16:09:00
20488,177,analysis,3146-clwa-6217,2018-04-10,2018-04-10,21:00:00,21:10:00
18618,177,analysis,3142-clwa-2219,2018-04-21,2018-04-28,23:30:00,00:36:00
30171,177,analysis,3145-clwa-5219,2018-04-08,2018-04-29,19:30:00,23:10:00
3826,177,analysis,3142-clwa-2231,2018-03-30,2018-04-30,13:30:00,17:06:00
13941,177,analysis,3142-clwa-2219,2018-02-26,2018-04-15,16:00:00,16:38:00
22895,177,analysis,3142-clwa-2099,2018-04-25,2018-04-25,05:00:00,07:33:00
1682,177,analysis,3142-clwa-2059,2018-03-26,2018-04-25,02:00:00,06:54:00
18563,177,analysis,3144-clwa-4099,2018-02-10,2018-03-18,23:00:00,03:42:00
17672,177,analysis,3142-clwa-2209,2018-03-12,2018-03-17,10:00:00,13:58:00
31204,177,analysis,3145-clwa-5039,2018-04-23,2018-04-28,17:00:00,21:16:00
20733,177,analysis,3143-clwa-3039,2018-02-02,2018-04-03,11:30:00,13:18:00
35046,177,analysis,3142-clwa-2219,2018-03-25,2018-03-29,10:00:00,14:42:00
18273,177,analysis,3142-clwa-2051,2018-04-11,2018-04-22,01:00:00,04:46:00
22956,177,analysis,3142-clwa-2019,2018-04-16,2018-04-26,17:30:00,20:01:00
25887,177,analysis,3142-clwa-2219,2018-02-10,2018-02-13,21:00:00,22:20:00
25879,177,analysis,3143-clwa-3051,2018-04-09,2018-04-12,01:30:00,03:33:00
32121,177,analysis,3142-clwa-2019,2018-03-30,2018-04-13,16:00:00,18:42:00
16915,177,analysis,3142-clwa-2059,2018-03-02,2018-04-12,11:00:00,11:17:00
31239,177,analysis,3142-clwa-2019,2018-03-29,2018-03-30,22:00:00,02:27:00
23321,177,analysis,3142-clwa-2019,2018-02-22,2018-02-24,12:00:00,12:33:00
19303,177,analysis,3142-clwa-2099,2018-04-02,2018-04-08,00:30:00,00:41:00
6987,177,analysis,3142-clwa-2219,2018-02-18,2018-04-24,19:00:00,19:06:00
32315,177,analysis,3142-clwa-2219,2018-03-02,2018-03-11,05:00:00,07:20:00
19865,177,analysis,3142-clwa-2051,2018-03-12,2018-04-27,15:00:00,15:12:00
6085,177,analysis,3142-clwa-2065,2018-04-21,2018-04-26,09:00:00,13:49:00
17338,177,analysis,3145-clwa-5059,2018-02-18,2018-02-24,20:00:00,22:22:00
16227,177,analysis,3146-clwa-6122,2018-03-25,2018-04-05,07:30:00,07:52:00
13547,177,analysis,3146-clwa-6217,2018-02-15,2018-03-19,19:00:00,22:03:00
17159,177,analysis,3142-clwa-2231,2018-02-07,2018-03-09,02:00:00,05:29:00
32267,177,analysis,3142-clwa-2039,2018-03-22,2018-03-28,00:00:00,03:07:00
4337,177,analysis,3143-clwa-3065,2018-02-24,2018-04-13,07:30:00,10:43:00
3364,177,analysis,3143-clwa-3051,2018-02-26,2018-04-15,05:00:00,08:14:00
11136,177,analysis,3142-clwa-2219,2018-04-29,2018-04-30,02:30:00,05:32:00
9504,177,analysis,3142-clwa-2039,2018-04-11,2018-04-16,04:30:00,06:35:00
29059,177,analysis,3142-clwa-2231,2018-03-29,2018-04-11,12:00:00,14:15:00
23610,177,analysis,3142-clwa-2051,2018-04-13,2018-04-21,05:30:00,08:02:00
2842,177,analysis,3142-clwa-2099,2018-04-28,2018-04-30,08:30:00,11:46:00
17226,177,analysis,3142-clwa-2051,2018-03-14,2018-04-17,15:30:00,15:41:00
16289,177,analysis,3146-clwa-6049,2018-03-31,2018-04-08,12:30:00,15:05:00
30091,177,analysis,3146-clwa-6217,2018-03-03,2018-04-07,13:00:00,14:17:00
6799,177,analysis,3142-clwa-2051,2018-04-21,2018-04-22,18:00:00,19:05:00
33137,177,analysis,3142-clwa-2051,2018-03-27,2018-04-01,23:30:00,00:48:00
33336,177,analysis,3142-clwa-2209,2018-04-15,2018-04-23,01:30:00,05:44:00
34424,177,analysis,3142-clwa-2019,2018-04-30,2018-04-30,19:30:00,23:53:00
5280,177,analysis,3142-clwa-2219,2018-02-27,2018-03-06,09:00:00,09:08:00
18079,177,analysis,3143-clwa-3231,2018-03-21,2018-04-06,23:00:00,02:09:00
20799,177,analysis,3142-clwa-2231,2018-03-20,2018-03-21,00:00:00,02:06:00
27732,177,analysis,3146-clwa-6217,2018-02-26,2018-04-08,01:00:00,01:42:00
32520,177,analysis,3145-clwa-5231,2018-02-24,2018-03-07,06:30:00,06:42:00
10065,177,analysis,3146-clwa-6049,2018-04-13,2018-04-27,00:00:00,03:26:00
22873,177,analysis,3142-clwa-2019,2018-02-03,2018-03-26,11:30:00,13:48:00
10451,177,analysis,3142-clwa-2219,2018-03-20,2018-03-23,19:00:00,21:14:00
193,177,analysis,3142-clwa-2219,2018-02-10,2018-04-21,13:30:00,17:26:00
35966,177,analysis,3142-clwa-2231,2018-03-12,2018-04-11,21:30:00,22:08:00
34,177,analysis,3142-clwa-2065,2018-02-14,2018-03-17,20:30:00,20:30:00
1333,177,analysis,3142-clwa-2219,2018-04-29,2018-04-29,14:30:00,15:13:00
17043,177,analysis,3142-clwa-2065,2018-02-03,2018-02-23,10:00:00,12:20:00
7607,177,analysis,3142-clwa-2019,2018-04-06,2018-04-29,00:00:00,01:43:00
6202,177,analysis,3142-clwa-2209,2018-03-30,2018-04-09,10:00:00,13:24:00
29546,177,analysis,3142-clwa-2231,2018-02-08,2018-04-30,10:30:00,11:11:00
16055,177,analysis,3142-clwa-2231,2018-04-20,2018-04-20,22:30:00,01:21:00
23261,177,analysis,3142-clwa-2051,2018-02-08,2018-02-22,05:30:00,08:29:00
3007,177,analysis,3142-clwa-2099,2018-03-13,2018-04-25,21:00:00,00:28:00
7359,177,analysis,3142-clwa-2065,2018-02-23,2018-04-03,20:30:00,01:28:00
16439,177,analysis,3143-clwa-3219,2018-02-11,2018-04-23,13:00:00,15:43:00
29010,177,analysis,3142-clwa-2019,2018-04-15,2018-04-23,15:00:00,15:39:00
4077,177,analysis,3142-clwa-2051,2018-02-13,2018-02-16,07:30:00,08:36:00
16482,177,analysis,3142-clwa-2051,2018-04-01,2018-04-15,02:30:00,03:56:00
8165,177,analysis,3143-clwa-3059,2018-02-25,2018-03-16,16:00:00,18:37:00
22433,177,analysis,3142-clwa-2059,2018-03-11,2018-04-25,19:00:00,22:24:00
29464,177,analysis,3142-clwa-2219,2018-04-28,2018-04-28,07:00:00,11:34:00
10868,177,analysis,3142-clwa-2019,2018-03-13,2018-03-28,23:00:00,23:43:00
25439,177,analysis,3142-clwa-2219,2018-03-26,2018-04-07,02:30:00,03:33:00
35647,177,analysis,3142-clwa-2219,2018-04-20,2018-04-25,06:00:00,07:43:00
6408,177,analysis,3142-clwa-2019,2018-02-21,2018-03-29,13:30:00,14:16:00
15539,177,analysis,3142-clwa-2051,2018-03-21,2018-04-03,03:30:00,03:55:00
25896,177,analysis,3142-clwa-2099,2018-03-20,2018-03-24,12:00:00,15:30:00
12545,177,analysis,3142-clwa-2219,2018-03-09,2018-04-22,10:00:00,11:24:00
10501,177,analysis,3142-clwa-2231,2018-04-05,2018-04-29,14:30:00,15:29:00
16345,177,analysis,3142-clwa-2019,2018-04-11,2018-04-19,23:00:00,02:32:00
12441,177,analysis,3143-clwa-3099,2018-02-23,2018-03-03,00:00:00,00:41:00
10586,177,analysis,3143-clwa-3065,2018-02-12,2018-04-15,07:00:00,08:24:00
5112,177,analysis,3145-clwa-5231,2018-04-10,2018-04-22,19:30:00,19:44:00
17672,177,analysis,3142-clwa-2209,2018-02-17,2018-02-20,21:00:00,00:42:00
6321,177,analysis,3142-clwa-2099,2018-04-25,2018-04-27,22:30:00,02:53:00
18573,177,analysis,3143-clwa-3019,2018-02-19,2018-04-12,20:30:00,21:06:00
24018,177,analysis,3142-clwa-2059,2018-04-29,2018-04-30,22:30:00,02:25:00
16731,177,analysis,3142-clwa-2059,2018-03-12,2018-04-05,09:00:00,12:58:00
30605,177,analysis,3146-clwa-6217,2018-04-07,2018-04-11,03:00:00,04:34:00
15991,177,analysis,3142-clwa-2065,2018-04-05,2018-04-15,22:30:00,01:11:00
193,177,analysis,3142-clwa-2219,2018-04-23,2018-04-24,18:30:00,22:35:00
32113,177,analysis,3144-clwa-4231,2018-03-22,2018-03-27,03:00:00,05:19:00
33692,177,analysis,3146-clwa-6122,2018-02-09,2018-03-30,13:30:00,14:06:00
7512,177,analysis,3142-clwa-2231,2018-03-02,2018-03-10,05:30:00,07:50:00
14897,177,analysis,3142-clwa-2099,2018-04-28,2018-04-28,08:30:00,12:29:00
36292,177,analysis,3142-clwa-2219,2018-04-12,2018-04-30,12:00:00,16:34:00
23331,177,analysis,3142-clwa-2231,2018-02-24,2018-04-17,02:00:00,04:20:00
1852,177,analysis,3142-clwa-2019,2018-03-23,2018-03-29,06:00:00,08:18:00
6663,177,analysis,3142-clwa-2231,2018-03-27,2018-04-29,16:30:00,17:25:00
33523,177,analysis,3142-clwa-2051,2018-02-14,2018-04-13,18:00:00,19:51:00
14199,177,analysis,3142-clwa-2231,2018-03-17,2018-04-03,02:00:00,05:46:00
5246,177,analysis,3142-clwa-2219,2018-02-24,2018-04-23,21:00:00,23:45:00
8575,177,analysis,3142-clwa-2019,2018-02-21,2018-04-13,16:00:00,16:14:00
29585,177,analysis,3144-clwa-4209,2018-02-20,2018-03-18,13:30:00,17:25:00
18260,177,analysis,3142-clwa-2099,2018-04-17,2018-04-30,18:30:00,19:17:00
20,177,analysis,3142-clwa-2219,2018-03-01,2018-03-27,20:30:00,00:16:00
14242,177,analysis,3142-clwa-2219,2018-03-24,2018-03-25,17:00:00,19:05:00
18104,177,analysis,3142-clwa-2231,2018-02-16,2018-02-20,09:00:00,12:48:00
26255,177,analysis,3142-clwa-2219,2018-02-21,2018-03-11,06:30:00,09:11:00
8530,177,analysis,3142-clwa-2099,2018-03-05,2018-03-15,16:00:00,19:15:00
19156,177,analysis,3146-clwa-6049,2018-02-25,2018-04-13,20:00:00,23:24:00
32627,177,analysis,3142-clwa-2231,2018-03-06,2018-03-18,13:00:00,13:23:00
22540,177,analysis,3142-clwa-2099,2018-04-21,2018-04-22,02:30:00,03:38:00
15652,177,analysis,3146-clwa-6049,2018-03-29,2018-04-19,13:00:00,13:44:00
6069,177,analysis,3142-clwa-2231,2018-03-10,2018-04-22,20:00:00,00:51:00
33589,177,analysis,3144-clwa-4051,2018-03-26,2018-04-13,08:30:00,09:49:00
19096,177,analysis,3142-clwa-2099,2018-04-23,2018-04-28,02:00:00,04:16:00
16275,177,analysis,3142-clwa-2051,2018-04-07,2018-04-22,00:30:00,03:45:00
5747,177,analysis,3142-clwa-2059,2018-03-17,2018-04-21,12:30:00,13:06:00
14349,177,analysis,3142-clwa-2019,2018-04-10,2018-04-15,17:00:00,20:34:00
16609,177,analysis,3145-clwa-5059,2018-04-18,2018-04-24,13:00:00,14:16:00
24526,177,analysis,3142-clwa-2019,2018-02-25,2018-03-28,19:00:00,23:39:00
8440,177,analysis,3146-clwa-6011,2018-04-20,2018-04-26,18:00:00,22:44:00
14772,177,analysis,3142-clwa-2219,2018-03-11,2018-03-30,20:30:00,00:07:00
3765,177,analysis,3142-clwa-2231,2018-03-10,2018-03-17,05:30:00,08:17:00
33319,177,analysis,3142-clwa-2019,2018-02-17,2018-04-20,14:00:00,15:57:00
13086,177,analysis,3142-clwa-2059,2018-04-12,2018-04-15,00:00:00,00:22:00
30259,177,analysis,3142-clwa-2019,2018-04-03,2018-04-04,07:00:00,09:35:00
34915,177,analysis,3142-clwa-2099,2018-03-07,2018-03-16,06:00:00,07:19:00
8740,177,analysis,3142-clwa-2219,2018-04-03,2018-04-11,07:00:00,08:51:00
24391,177,analysis,3142-clwa-2099,2018-03-19,2018-04-13,20:30:00,22:12:00
27954,177,analysis,3142-clwa-2219,2018-02-22,2018-04-21,06:00:00,10:15:00
22829,177,analysis,3142-clwa-2051,2018-04-10,2018-04-23,10:30:00,14:19:00
23634,177,analysis,3142-clwa-2099,2018-02-20,2018-03-06,09:00:00,13:36:00
8275,177,analysis,3142-clwa-2019,2018-03-20,2018-04-14,04:30:00,04:45:00
15008,177,analysis,3142-clwa-2051,2018-03-03,2018-03-07,06:30:00,06:41:00
8575,177,analysis,3142-clwa-2019,2018-04-23,2018-04-24,16:30:00,20:46:00
28174,177,analysis,3142-clwa-2219,2018-04-30,2018-04-30,19:00:00,19:04:00
13228,177,analysis,3142-clwa-2039,2018-04-28,2018-04-30,08:30:00,10:46:00
23041,177,analysis,3142-clwa-2219,2018-03-25,2018-04-24,00:00:00,01:10:00
1956,177,analysis,3143-clwa-3051,2018-04-03,2018-04-12,20:30:00,20:39:00
24554,177,analysis,3142-clwa-2019,2018-03-26,2018-04-16,12:00:00,12:06:00
26588,177,analysis,3142-clwa-2019,2018-03-12,2018-03-26,00:30:00,03:40:00
21722,177,analysis,3142-clwa-2051,2018-03-04,2018-03-11,20:30:00,23:20:00
16867,177,analysis,3142-clwa-2051,2018-03-01,2018-04-17,20:00:00,23:44:00
36069,177,analysis,3142-clwa-2065,2018-04-01,2018-04-14,11:00:00,14:13:00
15205,177,analysis,3146-clwa-6131,2018-02-07,2018-04-06,14:30:00,18:07:00
34730,177,analysis,3142-clwa-2019,2018-03-12,2018-04-08,09:30:00,14:20:00
20630,177,analysis,3142-clwa-2231,2018-04-17,2018-04-18,17:30:00,22:19:00
5102,177,analysis,3142-clwa-2019,2018-03-10,2018-04-18,20:30:00,22:24:00
21677,177,analysis,3142-clwa-2231,2018-04-11,2018-04-23,23:00:00,02:31:00
21793,177,analysis,3144-clwa-4051,2018-02-24,2018-02-27,17:00:00,21:16:00
2227,177,analysis,3142-clwa-2099,2018-04-11,2018-04-21,09:00:00,12:07:00
8575,177,analysis,3142-clwa-2019,2018-02-24,2018-04-06,09:30:00,13:26:00
13136,177,analysis,3144-clwa-4019,2018-02-11,2018-02-24,18:30:00,22:20:00
31087,177,analysis,3142-clwa-2209,2018-04-01,2018-04-08,16:30:00,18:02:00
474,177,analysis,3142-clwa-2051,2018-04-10,2018-04-23,10:00:00,13:15:00
7193,177,analysis,3142-clwa-2209,2018-04-01,2018-04-11,11:00:00,15:20:00
9945,177,analysis,3142-clwa-2219,2018-03-08,2018-04-05,05:00:00,09:04:00
31648,177,analysis,3142-clwa-2099,2018-04-02,2018-04-04,00:30:00,05:04:00
6183,177,analysis,3142-clwa-2099,2018-02-21,2018-04-25,07:30:00,10:28:00
24400,177,analysis,3142-clwa-2219,2018-04-17,2018-04-23,18:00:00,22:46:00
13151,177,analysis,3142-clwa-2209,2018-04-16,2018-04-23,21:00:00,22:37:00
827,177,analysis,3142-clwa-2051,2018-02-16,2018-02-28,21:00:00,22:39:00
6455,177,analysis,3142-clwa-2065,2018-03-28,2018-04-16,12:30:00,16:27:00
1388,177,analysis,3142-clwa-2219,2018-02-16,2018-04-28,15:00:00,17:25:00
21847,177,analysis,3146-clwa-6131,2018-03-17,2018-03-19,02:30:00,03:55:00
16540,177,analysis,3142-clwa-2059,2018-03-08,2018-04-22,17:30:00,18:41:00
5400,177,analysis,3142-clwa-2059,2018-04-13,2018-04-22,20:30:00,23:25:00
9279,177,analysis,3142-clwa-2209,2018-04-22,2018-04-30,06:00:00,08:53:00
887,177,analysis,3142-clwa-2209,2018-02-10,2018-04-20,18:00:00,18:04:00
29671,177,analysis,3145-clwa-5019,2018-04-25,2018-04-30,08:00:00,09:02:00
479,177,analysis,3145-clwa-5219,2018-03-12,2018-04-18,20:30:00,21:17:00
user_id,faculty_id,course_name,loceq,start_date,end_date,start_time,end_time
20897,177,analysis,3142-clwa-2219,2018-02-27,2018-03-27,09:00:00,12:05:00
5910,177,analysis,3143-clwa-3051,2018-03-13,2018-03-28,08:00:00,08:24:00
12273,177,analysis,3142-clwa-2019,2018-03-04,2018-04-07,09:30:00,13:37:00
21734,177,analysis,3146-clwa-6049,2018-02-20,2018-02-26,06:00:00,10:38:00
36036,177,analysis,3144-clwa-4051,2018-02-14,2018-02-24,02:30:00,03:32:00
28269,177,analysis,3145-clwa-5219,2018-04-04,2018-04-22,02:30:00,03:02:00
2991,177,analysis,3142-clwa-2219,2018-03-26,2018-04-27,14:30:00,17:43:00
1748,177,analysis,3142-clwa-2051,2018-02-13,2018-04-21,06:00:00,09:15:00
27441,177,analysis,3142-clwa-2019,2018-02-06,2018-02-07,15:00:00,17:34:00
6615,177,analysis,3146-clwa-6049,2018-03-18,2018-03-30,17:30:00,21:44:00
16669,177,analysis,3142-clwa-2099,2018-02-11,2018-02-15,16:30:00,17:34:00
26037,177,analysis,3142-clwa-2231,2018-04-21,2018-04-21,21:30:00,23:47:00
18210,177,analysis,3142-clwa-2219,2018-04-19,2018-04-24,05:00:00,05:48:00
22613,177,analysis,3142-clwa-2219,2018-02-15,2018-03-03,08:30:00,12:25:00
13352,177,analysis,3146-clwa-6011,2018-02-21,2018-02-28,13:00:00,16:43:00
31036,177,analysis,3142-clwa-2065,2018-02-23,2018-04-28,05:30:00,09:23:00
4082,177,analysis,3142-clwa-2209,2018-02-01,2018-04-23,16:00:00,17:14:00
26719,177,analysis,3146-clwa-6217,2018-03-09,2018-04-10,08:00:00,12:09:00
28809,177,analysis,3142-clwa-2231,2018-03-04,2018-03-28,11:30:00,16:06:00
22146,177,analysis,3142-clwa-2051,2018-02-10,2018-04-24,16:30:00,20:21:00
12062,177,analysis,3142-clwa-2209,2018-04-07,2018-04-17,10:30:00,15:14:00
28574,177,analysis,3143-clwa-3231,2018-02-27,2018-03-22,16:00:00,17:43:00
23361,177,analysis,3142-clwa-2219,2018-03-08,2018-03-18,20:30:00,00:19:00
33919,177,analysis,3142-clwa-2019,2018-03-13,2018-03-29,18:00:00,20:15:00
12570,177,analysis,3146-clwa-6049,2018-04-25,2018-04-29,22:00:00,00:11:00
15007,177,analysis,3142-clwa-2231,2018-04-04,2018-04-11,00:30:00,04:51:00
5149,177,analysis,3142-clwa-2051,2018-02-21,2018-03-16,18:30:00,20:13:00
28495,177,analysis,3142-clwa-2219,2018-04-10,2018-04-26,19:30:00,21:43:00
18810,177,analysis,3142-clwa-2065,2018-04-11,2018-04-26,17:30:00,17:46:00
29345,177,analysis,3142-clwa-2231,2018-03-31,2018-04-11,16:00:00,17:14:00
27655,177,analysis,3142-clwa-2059,2018-04-08,2018-04-29,15:00:00,19:31:00
314,177,analysis,3142-clwa-2051,2018-03-20,2018-04-24,01:00:00,02:15:00
29823,177,analysis,3144-clwa-4059,2018-03-26,2018-04-29,07:30:00,07:32:00
690,177,analysis,3142-clwa-2019,2018-02-15,2018-03-17,04:00:00,08:23:00
15169,177,analysis,3145-clwa-5065,2018-04-16,2018-04-26,17:30:00,18:19:00
17879,177,analysis,3143-clwa-3099,2018-03-19,2018-04-16,17:00:00,20:03:00
20311,177,analysis,3142-clwa-2099,2018-02-27,2018-03-10,23:30:00,03:12:00
356,177,analysis,3142-clwa-2059,2018-02-17,2018-03-26,15:30:00,16:55:00
9001,177,analysis,3142-clwa-2231,2018-04-04,2018-04-15,08:00:00,12:38:00
21476,177,analysis,3142-clwa-2099,2018-03-14,2018-04-15,08:00:00,12:01:00
34474,177,analysis,3142-clwa-2051,2018-03-24,2018-04-29,23:00:00,00:05:00
5936,177,analysis,3142-clwa-2019,2018-02-01,2018-04-27,08:30:00,11:32:00
